row_id	gene_id	GeneID	Chr	Length	Symbol	type_of_gene
20857	38648	100506165	6	1318	LOC100506165	miscRNA
20858	170	202	6	7553	AIM1	protein-coding
20859	16463	84816	6	2636	RTN4IP1	protein-coding
20860	12979	55278	6	4118	QRSL1	protein-coding
20861	37823	100422737	6	1387	LOC100422737	miscRNA
20862	26478	553137	6	2462	LOC553137	unknown
20863	28704	693172	6	96	MIR587	miscRNA
20864	11894	51250	6	1519	C6orf203	protein-coding
20865	14059	57673	6	6660	BEND3	protein-coding
20866	13747	57107	6	3552	PDSS2	protein-coding
20867	12816	55084	6	6232	SOBP	protein-coding
20868	20775	256380	6	4536	SCML4	protein-coding
20869	9046	11231	6	6500	SEC63	protein-coding
20870	11327	28962	6	4467	OSTM1	protein-coding
20871	34521	100287366	6	3334	OSTM1-AS1	unknown
20872	5851	7101	6	3259	NR2E1	protein-coding
20873	6984	8724	6	1464	SNX3	protein-coding
20874	20536	246269	6	2262	LACE1	protein-coding
20875	1894	2309	6	7534	FOXO3	protein-coding
20876	38682	100506244	6	213	SUMO2P8	pseudo
20877	23212	387111	6	1753	LINC00222	miscRNA
20878	16078	84071	6	3413	ARMC2	protein-coding
20879	38695	100506276	6	1736	LOC100506276	unknown
20880	10651	27244	6	2759	SESN1	protein-coding
20881	21619	285753	6	3091	CEP57L1	protein-coding
20882	NA.1009	285754	6	3456	NA	NA
20883	20377	221262	6	715	CCDC162P	pseudo
20884	NA.1010	100506339	6	1263	NA	NA
20885	7014	8763	6	3112	CD164	protein-coding
20886	21620	285755	6	4206	PPIL6	protein-coding
20887	5414	6610	6	1680	SMPD2	protein-coding
20888	14578	64780	6	3645	MICAL1	protein-coding
20889	7872	9841	6	5723	ZBTB24	protein-coding
20890	20378	221264	6	7553	AK9	protein-coding
20891	7920	9896	6	3105	FIG4	protein-coding
20892	2340	2830	6	1626	GPR6	protein-coding
20893	7159	8936	6	3220	WASF1	protein-coding
20894	11984	51362	6	3853	CDC40	protein-coding
20895	29079	728464	6	1101	METTL24	protein-coding
20896	6821	8528	6	1709	DDO	protein-coding
20897	16672	85413	6	1971	SLC22A16	protein-coding
20898	9359	23097	6	6139	CDK19	protein-coding
20899	219	262	6	3421	AMD1	protein-coding
20900	17275	112495	6	950	GTF3C6	protein-coding
20901	16129	84154	6	949	RPF2	protein-coding
20902	25826	442245	6	1136	GSTM2P1	pseudo
20903	17633	117247	6	2893	SLC16A10	protein-coding
20904	16995	91749	6	3920	KIAA1919	protein-coding
20905	4881	5980	6	10701	REV3L	protein-coding
20906	27155	643749	6	7112	TRAF3IP2-AS1	miscRNA
20907	8648	10758	6	3056	TRAF3IP2	protein-coding
20908	2092	2534	6	2849	FYN	protein-coding
20909	38749	100506389	6	1417	LOC100506389	miscRNA
20910	7080	8838	6	1408	WISP3	protein-coding
20911	11842	51175	6	2297	TUBE1	protein-coding
20912	26693	619208	6	2671	FAM229B	protein-coding
20913	3243	3910	6	7476	LAMA4	protein-coding
20914	NA.1011	100506408	6	540	NA	NA
20915	NA.1012	100506430	6	536	NA	NA
20916	25827	442247	6	1900	RFPL4B	protein-coding
20917	34590	100287612	6	529	LOC100287612	miscRNA
20918	3371	4082	6	4291	MARCKS	protein-coding
20919	21622	285759	6	2006	FLJ34503	miscRNA
20920	2553	3066	6	6684	HDAC2	protein-coding
20921	20463	222537	6	2744	HS3ST5	protein-coding
20922	25561	441167	6	559	LOC441167	unknown
20923	2013	2444	6	2849	FRK	protein-coding
20924	29049	728402	6	1214	TPI1P3	pseudo
20925	20380	221294	6	3129	NT5DC1	protein-coding
20926	1073	1300	6	3290	COL10A1	protein-coding
20927	9503	23270	6	4135	TSPYL4	protein-coding
20928	38799	100506496	6	2061	LOC100506496	miscRNA
20929	5994	7259	6	5259	TSPYL1	protein-coding
20930	11500	29940	6	4180	DSE	protein-coding
20931	NA.1013	100506515	6	1536	NA	NA
20932	25562	441168	6	1109	FAM26F	protein-coding
20933	30487	100128327	6	1113	TRAPPC3L	protein-coding
20934	20657	254228	6	3539	FAM26E	protein-coding
20935	20381	221301	6	1311	FAM26D	protein-coding
20936	12005	51389	6	1311	RWDD1	protein-coding
20937	22532	345895	6	2840	RSPH4A	protein-coding
20938	20382	221302	6	2211	ZUFSP	protein-coding
20939	3192	3841	6	2158	KPNA5	protein-coding
20940	20383	221303	6	1036	FAM162B	protein-coding
20941	20464	222545	6	2860	GPRC6A	protein-coding
20942	20465	222546	6	3495	RFX6	protein-coding
20943	20492	245806	6	2231	VGLL2	protein-coding
20944	4984	6098	6	7368	ROS1	protein-coding
20945	21623	285761	6	1979	DCBLD1	protein-coding
20946	13758	57120	6	4628	GOPC	protein-coding
20947	17537	116150	6	4811	NUS1	protein-coding
20948	20466	222553	6	4852	SLC35F1	protein-coding
20949	23214	387119	6	8043	CEP85L	protein-coding
20950	9786	23629	6	2474	BRD7P3	pseudo
20951	4373	5350	6	1714	PLN	protein-coding
20952	NA.1014	100507090	6	3688	NA	NA
20953	9965	25842	6	2509	ASF1A	protein-coding
20954	20667	254394	6	2466	MCM9	protein-coding
20955	15030	79632	6	4160	FAM184A	protein-coding
20956	NA.1015	100507115	6	485	NA	NA
20957	3407	4121	6	4122	MAN1A1	protein-coding
20958	37954	100422951	6	79	MIR3144	miscRNA
20959	20384	221322	6	5132	TBC1D32	protein-coding
20960	2224	2697	6	3130	GJA1	protein-coding
20961	2747	3298	6	2697	HSF2	protein-coding
20962	13936	57515	6	3128	SERINC1	protein-coding
20963	4545	5570	6	2180	PKIB	protein-coding
20964	1775	2173	6	1000	FABP7	protein-coding
20965	8790	10924	6	2195	SMPDL3A	protein-coding
20966	18402	134829	6	2010	CLVS2	protein-coding
20967	8313	10345	6	4475	TRDN	protein-coding
20968	19368	154215	6	3315	NKAIN2	protein-coding
20969	6453	7955	6	5345	STL	miscRNA
20970	19367	154214	6	1784	RNF217	protein-coding
20971	5910	7164	6	1629	TPD52L1	protein-coding
20972	11716	51020	6	1615	HDDC2	protein-coding
20973	9673	23493	6	2672	HEY2	protein-coding
20974	18407	135112	6	5455	NCOA7	protein-coding
20975	18408	135114	6	3380	HINT3	protein-coding
20976	14262	60487	6	1953	TRMT11	protein-coding
20977	39073	100507136	6	1373	LOC100507136	miscRNA
20978	23209	387103	6	550	CENPW	protein-coding
20979	28705	693173	6	83	MIR588	miscRNA
20980	16496	84870	6	2141	RSPO3	protein-coding
20981	15824	81847	6	2145	RNF146	protein-coding
20982	13364	55862	6	2391	ECHDC1	protein-coding
20983	23210	387104	6	11818	SOGA3	protein-coding
20984	7773	9729	6	8124	KIAA0408	protein-coding
20985	22726	352999	6	1200	C6orf58	protein-coding
20986	23238	387357	6	4187	THEMIS	protein-coding
20987	4738	5796	6	6156	PTPRK	protein-coding
20988	3241	3908	6	9693	LAMA2	protein-coding
20989	17168	93663	6	3499	ARHGAP18	protein-coding
20990	20615	253582	6	545	TMEM244	protein-coding
20991	16296	84456	6	4215	L3MBTL3	protein-coding
20992	NA.1016	100507183	6	661	NA	NA
20993	19360	154075	6	2473	SAMD3	protein-coding
20994	17423	114801	6	5023	TMEM200A	protein-coding
20995	39100	100507203	6	2734	SMLR1	protein-coding
20996	1667	2037	6	4470	EPB41L2	protein-coding
20997	7553	9465	6	3121	AKAP7	protein-coding
20998	324	383	6	1447	ARG1	protein-coding
20999	7531	9439	6	5575	MED23	protein-coding
21000	4215	5169	6	3165	ENPP3	protein-coding
21001	14978	79541	6	933	OR2A4	protein-coding
21002	27181	643854	6	2577	CTAGE9	protein-coding
21003	4213	5167	6	7442	ENPP1	protein-coding
21004	NA.1017	100131774	6	499	NA	NA
21005	1237	1490	6	2344	CTGF	protein-coding
21006	39123	100507254	6	579	LINC01013	miscRNA
21007	10075	26002	6	3039	MOXD1	protein-coding
21008	6731	8417	6	4270	STX7	protein-coding
21009	18403	134860	6	1049	TAAR9	protein-coding
21010	15905	83551	6	1029	TAAR8	protein-coding
21011	21847	319100	6	1038	TAAR6	protein-coding
21012	7212	9038	6	1147	TAAR5	protein-coding
21013	7407	9288	6	1078	TAAR3	pseudo
21014	7406	9287	6	1056	TAAR2	protein-coding
21015	18404	134864	6	1020	TAAR1	protein-coding
21016	7110	8876	6	3844	VNN1	protein-coding
21017	13042	55350	6	1763	VNN3	pseudo
21018	7109	8875	6	2081	VNN2	protein-coding
21019	17590	116843	6	2425	SLC18B1	protein-coding
21020	5069	6206	6	503	RPS12	protein-coding
21021	26656	594837	6	73	SNORD101	snoRNA
21022	26657	594838	6	76	SNORD100	snoRNA
21023	26658	594839	6	133	SNORA33	snoRNA
21024	21614	285735	6	1214	LINC00326	miscRNA
21025	1698	2070	6	5794	EYA4	protein-coding
21026	39142	100507308	6	1803	LOC100507308	miscRNA
21027	19361	154089	6	3517	MGC34034	miscRNA
21028	5704	6943	6	3655	TCF21	protein-coding
21029	7597	9519	6	1319	TBPL1	protein-coding
21030	19362	154091	6	5599	SLC2A12	protein-coding
21031	5271	6446	6	3965	SGK1	protein-coding
21032	19363	154092	6	2069	LINC01010	miscRNA
21033	14514	64577	6	2558	ALDH8A1	protein-coding
21034	8654	10767	6	9333	HBS1L	protein-coding
21035	3749	4602	6	3678	MYB	protein-coding
21036	28660	693126	6	97	MIR548A2	miscRNA
21037	12581	54806	6	5898	AHI1	protein-coding
21038	31964	100131814	6	1636	LINC00271	miscRNA
21039	10575	27115	6	5387	PDE7B	protein-coding
21040	27269	644135	6	1570	LOC644135	unknown
21041	17306	113115	6	1793	MTFR2	protein-coding
21042	7813	9774	6	7263	BCLAF1	protein-coding
21043	7225	9053	6	3990	MAP7	protein-coding
21044	3488	4217	6	5195	MAP3K5	protein-coding
21045	NA.1018	100507390	6	749	NA	NA
21046	4234	5191	6	1482	PEX7	protein-coding
21047	22247	340146	6	2359	SLC35D3	protein-coding
21048	35173	100294720	6	1360	NHEG1	miscRNA
21049	12262	53832	6	3682	IL20RA	protein-coding
21050	17559	116379	6	2897	IL22RA2	protein-coding
21051	2876	3459	6	2120	IFNGR1	protein-coding
21052	19730	167826	6	2196	OLIG3	protein-coding
21053	39189	100507406	6	791	LOC100507406	miscRNA
21054	NA.1019	100507429	6	930	NA	NA
21055	31444	100130476	6	743	LOC100130476	miscRNA
21056	5878	7128	6	4432	TNFAIP3	protein-coding
21057	14372	64065	6	4302	PERP	protein-coding
21058	13827	57221	6	14882	KIAA1244	protein-coding
21059	14238	59351	6	2505	PBOV1	protein-coding
21060	9756	23593	6	1282	HEBP2	protein-coding
21061	13830	57224	6	7833	NHSL1	protein-coding
21062	38003	100423001	6	82	MIR3145	miscRNA
21063	25563	441172	6	1000	FLJ46906	miscRNA
21064	39222	100507462	6	2685	LOC100507462	protein-coding
21065	10005	25901	6	1496	CCDC28A	protein-coding
21066	22533	345930	6	4655	ECT2L	protein-coding
21067	16610	85021	6	3551	REPS1	protein-coding
21068	14197	58527	6	845	ABRACL	protein-coding
21069	12168	51696	6	5621	HECA	protein-coding
21070	19731	167838	6	4685	TXLNB	protein-coding
21071	8332	10370	6	2111	CITED2	protein-coding
21072	27599	645434	6	1690	LOC645434	miscRNA
21073	39231	100507477	6	808	LOC100507477	miscRNA
21074	3940	4829	6	1354	NMBR	protein-coding
21075	12080	51534	6	3244	VTA1	protein-coding
21076	13820	57211	6	6961	GPR126	protein-coding
21077	19354	153910	6	2530	LOC153910	miscRNA
21078	2577	3097	6	9724	HIVEP2	protein-coding
21079	39239	100507489	6	1903	LOC100507489	miscRNA
21080	12006	51390	6	1385	AIG1	protein-coding
21081	18398	134637	6	6253	ADAT2	protein-coding
21082	6799	8504	6	2774	PEX3	protein-coding
21083	2077	2519	6	2548	FUCA2	protein-coding
21084	21617	285740	6	2399	LOC285740	miscRNA
21085	7792	9749	6	9776	PHACTR2	protein-coding
21086	16560	84946	6	1814	LTV1	protein-coding
21087	19355	153918	6	992	ZC2HC1B	protein-coding
21088	4349	5325	6	3608	PLAGL1	protein-coding
21089	13726	57061	6	5005	HYMAI	miscRNA
21090	15869	83443	6	737	SF3B5	protein-coding
21091	6947	8676	6	5504	STX11	protein-coding
21092	6112	7402	6	12431	UTRN	protein-coding
21093	6455	7957	6	3465	EPM2A	protein-coding
21094	39272	100507557	6	4617	LOC100507557	miscRNA
21095	NA.1020	100289222	6	2073	NA	NA
21096	16091	84085	6	4408	FBXO30	protein-coding
21097	20815	257218	6	7362	SHPRH	protein-coding
21098	2415	2911	6	6939	GRM1	protein-coding
21099	8838	10981	6	1203	RAB32	protein-coding
21100	15127	79747	6	5290	ADGB	protein-coding
21101	29324	729176	6	2156	LOC729176	pseudo
21102	29326	729178	6	3073	STXBP5-AS1	miscRNA
21103	18405	134957	6	6433	STXBP5	protein-coding
21104	NA.1021	100507593	6	1488	NA	NA
21105	23583	389432	6	6324	SAMD5	protein-coding
21106	NA.1022	100507613	6	488	NA	NA
21107	9547	23328	6	7709	SASH1	protein-coding
21108	8087	10090	6	4391	UST	protein-coding
21109	9374	23118	6	4395	TAB2	protein-coding
21110	23205	387082	6	688	SUMO4	protein-coding
21111	22248	340152	6	4907	ZC3H12D	protein-coding
21112	16628	85313	6	2467	PPIL4	protein-coding
21113	17550	116254	6	1109	GINM1	protein-coding
21114	8942	11104	6	1521	KATNA1	protein-coding
21115	7273	9113	6	4755	LATS1	protein-coding
21116	22683	348995	6	3848	NUP43	protein-coding
21117	4164	5110	6	1734	PCMT1	protein-coding
21118	16535	84918	6	3618	LRP11	protein-coding
21119	NA.1023	100507624	6	980	NA	NA
21120	18413	135250	6	885	RAET1E	protein-coding
21121	22743	353091	6	1107	RAET1G	protein-coding
21122	15482	80328	6	1349	ULBP2	protein-coding
21123	15483	80329	6	3142	ULBP1	protein-coding
21124	27740	646024	6	1883	RAET1K	pseudo
21125	19359	154064	6	802	RAET1L	protein-coding
21126	14943	79465	6	735	ULBP3	protein-coding
21127	15807	81706	6	2211	PPP1R14C	protein-coding
21128	23584	389434	6	7575	IYD	protein-coding
21129	13908	57480	6	7237	PLEKHG1	protein-coding
21130	10006	25902	6	3598	MTHFD1L	protein-coding
21131	39322	100507662	6	1012	LOC100507662	miscRNA
21132	7657	9590	6	8789	AKAP12	protein-coding
21133	14024	57621	6	3086	ZBTB2	protein-coding
21134	12754	55005	6	1911	RMND1	protein-coding
21135	15022	79624	6	2572	C6orf211	protein-coding
21136	15377	80129	6	5283	CCDC170	protein-coding
21137	1716	2099	6	6969	ESR1	protein-coding
21138	9559	23345	6	28104	SYNE1	protein-coding
21139	38344	100505475	6	718	SYNE1-AS1	miscRNA
21140	15404	80177	6	3045	MYCT1	protein-coding
21141	6139	7432	6	1584	VIP	protein-coding
21142	10247	26271	6	2465	FBXO5	protein-coding
21143	12443	54516	6	3878	MTRF1L	protein-coding
21144	10333	26575	6	1472	RGS17	protein-coding
21145	4067	4988	6	6589	OPRM1	protein-coding
21146	10097	26034	6	6953	IPCEF1	protein-coding
21147	19358	154043	6	3228	CNKSR3	protein-coding
21148	9151	22828	6	5004	SCAF8	protein-coding
21149	37825	100422821	6	77	MIR1273C	miscRNA
21150	38360	100505519	6	2027	LOC100505519	miscRNA
21151	10215	26230	6	6044	TIAM2	protein-coding
21152	NA.1024	100505539	6	3088	NA	NA
21153	11784	51106	6	1285	TFB1M	protein-coding
21154	11589	49861	6	1209	CLDN20	protein-coding
21155	11598	50508	6	2044	NOX3	protein-coding
21156	35308	100302259	6	83	MIR1202	miscRNA
21157	13916	57492	6	9638	ARID1B	protein-coding
21158	29454	729515	6	5027	TMEM242	protein-coding
21159	15074	79683	6	2787	ZDHHC14	protein-coding
21160	12021	51429	6	4200	SNX9	protein-coding
21161	7106	8871	6	7565	SYNJ2	protein-coding
21162	16561	84947	6	3969	SERAC1	protein-coding
21163	24974	404672	6	7486	GTF2H5	protein-coding
21164	NA.1025	100505560	6	595	NA	NA
21165	13688	56995	6	11123	TULP4	protein-coding
21166	13992	57583	6	5397	TMEM181	protein-coding
21167	NA.1026	100505581	6	469	NA	NA
21168	5751	6993	6	759	DYNLT1	protein-coding
21169	17217	94120	6	2277	SYTL3	protein-coding
21170	6137	7430	6	3257	EZR	protein-coding
21171	20140	202459	6	1195	OSTCP1	pseudo
21172	31644	100130967	6	638	C6orf99	protein-coding
21173	15991	83861	6	2177	RSPH3	protein-coding
21174	17638	117289	6	3565	TAGAP	protein-coding
21175	16354	84624	6	6551	FNDC1	protein-coding
21176	5450	6648	6	1776	SOD2	protein-coding
21177	7656	9589	6	3289	WTAP	protein-coding
21178	31017	100129518	6	1718	LOC100129518	miscRNA
21179	34	39	6	1551	ACAT2	protein-coding
21180	5711	6950	6	2453	TCP1	protein-coding
21181	28527	677806	6	132	SNORA20	snoRNA
21182	28533	677812	6	140	SNORA29	snoRNA
21183	11376	29074	6	977	MRPL18	protein-coding
21184	19366	154197	6	1920	PNLDC1	protein-coding
21185	3425	4142	6	1135	MAS1	protein-coding
21186	2889	3482	6	9091	IGF2R	protein-coding
21187	29481	729603	6	3131	LOC729603	pseudo
21188	5389	6580	6	1906	SLC22A1	protein-coding
21189	5391	6582	6	2512	SLC22A2	protein-coding
21190	5390	6581	6	5624	SLC22A3	protein-coding
21191	15498	80350	6	2504	LPAL2	pseudo
21192	3322	4018	6	6489	LPA	protein-coding
21193	4364	5340	6	4219	PLG	protein-coding
21194	NA.1027	100505627	6	805	NA	NA
21195	3487	4216	6	5484	MAP3K4	protein-coding
21196	13608	56895	6	7879	AGPAT4	protein-coding
21197	15315	79992	6	1869	AGPAT4-IT1	miscRNA
21198	4131	5071	6	4073	PARK2	protein-coding
21199	18409	135138	6	1810	PACRG	protein-coding
21200	29499	729658	6	1125	LOC729658	unknown
21201	21631	285796	6	2135	PACRG-AS1	miscRNA
21202	24644	401282	6	4931	DKFZp451B082	miscRNA
21203	7536	9444	6	16362	QKI	protein-coding
21204	NA.1028	728316	6	583	NA	NA
21205	19733	168090	6	1839	C6orf118	protein-coding
21206	8723	10846	6	8317	PDE10A	protein-coding
21207	38434	100505705	6	2396	SDIM1	unknown
21208	16874	90632	6	2434	LINC00473	miscRNA
21209	25564	441177	6	2065	LINC00602	miscRNA
21210	5629	6862	6	2518	T	protein-coding
21211	21632	285800	6	2704	PRR18	protein-coding
21212	17324	113402	6	691	SFT2D1	protein-coding
21213	35084	100289495	6	3908	LOC100289495	miscRNA
21214	12151	51660	6	962	MPC1	protein-coding
21215	5059	6196	6	6053	RPS6KA2	protein-coding
21216	35215	100302141	6	80	MIR1913	miscRNA
21217	6911	8635	6	1250	RNASET2	protein-coding
21218	8948	11116	6	1885	FGFR1OP	protein-coding
21219	1019	1235	6	3687	CCR6	protein-coding
21220	2360	2853	6	960	GPR31	protein-coding
21221	24645	401285	6	2185	TCP10L2	protein-coding
21222	12372	54346	6	2111	UNC93A	protein-coding
21223	16013	83887	6	2877	TTLL2	protein-coding
21224	5713	6953	6	1273	TCP10	protein-coding
21225	29602	729995	6	504	LOC729995	unknown
21226	24646	401286	6	4522	LOC401286	unknown
21227	10221	26238	6	1652	C6orf123	miscRNA
21228	25566	441179	6	2989	LOC441179	unknown
21229	28339	653483	6	2311	MLLT4-AS1	miscRNA
21230	3550	4301	6	7629	MLLT4	protein-coding
21231	NA.1029	100505818	6	2710	NA	NA
21232	30402	100128124	6	1016	HGC6.3	protein-coding
21233	38511	100505879	6	2807	KIF25-AS1	miscRNA
21234	3185	3834	6	1510	KIF25	protein-coding
21235	15307	79981	6	3142	FRMD1	protein-coding
21236	19732	168002	6	2942	DACT2	protein-coding
21237	14390	64094	6	3150	SMOC2	protein-coding
21238	5811	7058	6	5809	THBS2	protein-coding
21239	20624	253769	6	3466	WDR27	protein-coding
21240	23218	387263	6	4146	C6orf120	protein-coding
21241	12975	55274	6	1674	PHF10	protein-coding
21242	5749	6991	6	747	TCTE3	protein-coding
21243	13297	55780	6	2078	C6orf70	protein-coding
21244	24648	401288	6	2418	LINC00242	miscRNA
21245	15355	80069	6	2566	LINC00574	miscRNA
21246	38519	100505903	6	500	LOC100505903	miscRNA
21247	19373	154449	6	1330	LOC154449	miscRNA
21248	10932	28514	6	3310	DLL1	protein-coding
21249	16305	84498	6	3239	FAM120B	protein-coding
21250	4646	5689	6	917	PSMB1	protein-coding
21251	5674	6908	6	1904	TBP	protein-coding
21252	4181	5134	6	2621	PDCD2	protein-coding
21253	32319	100132858	7	1155	LOC100132858	protein-coding
21254	39311	100507642	7	4533	LOC100507642	miscRNA
21255	13673	56975	7	2751	FAM20C	protein-coding
21256	25887	442497	7	2247	LOC442497	miscRNA
21257	31803	100131372	7	4641	LOC100131372	unknown
21258	4200	5154	7	2809	PDGFA	protein-coding
21259	NA.1030	100505476	7	414	NA	NA
21260	25593	441307	7	3506	FLJ44511	miscRNA
21261	4549	5575	7	2977	PRKAR1B	protein-coding
21262	NA.1031	100505500	7	1310	NA	NA
21263	12677	54919	7	3414	HEATR2	protein-coding
21264	9566	23353	7	4645	SUN1	protein-coding
21265	12122	51608	7	2088	GET4	protein-coding
21266	NA.1032	100505531	7	1210	NA	NA
21267	8882	11033	7	2322	ADAP1	protein-coding
21268	16877	90639	7	4891	COX19	protein-coding
21269	12668	54905	7	2304	CYP2W1	protein-coding
21270	16241	84310	7	1293	C7orf50	protein-coding
21271	25941	442907	7	94	MIR339	miscRNA
21272	NA.1033	100505551	7	1602	NA	NA
21273	NA.1034	100505568	7	654	NA	NA
21274	17485	115330	7	1757	GPR146	protein-coding
21275	2359	2852	7	3082	GPER	protein-coding
21276	16876	90637	7	901	ZFAND2A	protein-coding
21277	22262	340260	7	1596	UNCX	protein-coding
21278	15147	79778	7	3099	MICALL2	protein-coding
21279	10192	26173	7	6974	INTS1	protein-coding
21280	6463	7975	7	3350	MAFK	protein-coding
21281	30629	100128653	7	2427	LOC100128653	unknown
21282	20148	202915	7	6276	TMEM184A	protein-coding
21283	16196	84262	7	1413	PSMG3	protein-coding
21284	17419	114796	7	6063	PSMG3-AS1	miscRNA
21285	20871	260341	7	2223	TFAMP1	pseudo
21286	24650	401296	7	1423	LOC401296	unknown
21287	24272	392617	7	3742	ELFN1	protein-coding
21288	NA.1035	100505644	7	669	NA	NA
21289	6701	8379	7	2738	MAD1L1	protein-coding
21290	30514	100128374	7	2967	LOC100128374	unknown
21291	11519	29960	7	1601	FTSJ2	protein-coding
21292	3688	4521	7	838	NUDT1	protein-coding
21293	11463	29886	7	1494	SNX8	protein-coding
21294	6934	8662	7	3084	EIF3B	protein-coding
21295	13089	55501	7	2093	CHST12	protein-coding
21296	34863	100288594	7	534	LOC100288594	unknown
21297	3277	3955	7	3156	LFNG	protein-coding
21298	20434	221927	7	2700	BRAT1	protein-coding
21299	9517	23288	7	6844	IQCE	protein-coding
21300	15515	80727	7	4822	TTYH3	protein-coding
21301	19402	155185	7	4415	AMZ1	protein-coding
21302	NA.1036	100505712	7	681	NA	NA
21303	NA.1037	100505731	7	549	NA	NA
21304	2284	2768	7	4386	GNA12	protein-coding
21305	16278	84433	7	4372	CARD11	protein-coding
21306	20435	221935	7	10620	SDK1	protein-coding
21307	20436	221937	7	11191	FOXK1	protein-coding
21308	7931	9907	7	2890	AP5Z1	protein-coding
21309	13225	55698	7	3670	RADIL	protein-coding
21310	13616	56903	7	4257	PAPOLB	protein-coding
21311	20437	221938	7	2416	MMD2	protein-coding
21312	25567	441191	7	2430	RNF216P1	pseudo
21313	14112	57786	7	6551	RBAK	protein-coding
21314	23586	389458	7	532	RBAKDN	miscRNA
21315	27661	645700	7	1614	ZNF890P	pseudo
21316	10147	26100	7	4755	WIPI2	protein-coding
21317	20484	222962	7	2891	SLC29A4	protein-coding
